CTD number,cast,timeS,prDM,depSM,t090C,t190C,c0S/m,c1S/m,sal00,sal11,sbeox0V,sbeox0Mm/L,OxygenSensor_sn1417,AltimeterSensor_sn60360,FluoroWetlabECO_AFL_FL_Sensor_sn940,TurbidityMeter_sn940,WET_LabsCStar_sn1098,OxygenSensor_sn1416,FluoroWetlabECO_AFL_FL_Sensor_sn5497,oxy0dV/dt,potemp090C,potemp190C,sigma-theta00,sigma-theta11,svel00,svel11,sbeox0PS,sbeox1Mm/L,sbeox1PS,prDM_QC,CTDvel,id
TC24015_015,U,1810.729,252.697,250.323,11.1342,11.1344,3.978617,3.977506,35.50193009,35.49066187,2.3474,243.79379,2.3443,4.9792,0.0511,0.1283,4.6816,,,0,11.10253988,11.10274354,27.14782313,27.13900873,1498.615187,1498.602277,88.85874914,243.8101085,88.85871425,0,0.088,0
TC24015_015,U,1811.229,252.668,250.301,11.134,11.1344,3.978597,3.977525,35.50193654,35.49086428,2.3472,243.6704439,2.3442,4.9792,0.0514,0.1293,4.6825,,,-0.0004,11.10234392,11.10274714,27.14786412,27.13916573,1498.614019,1498.602042,88.81341834,243.6853229,88.81334925,0,-0.058,0
TC24015_015,U,1811.729,252.572,250.209,11.1346,11.1348,3.97865,3.977537,35.50192951,35.49064144,2.3468,243.5141297,2.3443,4.9792,0.0515,0.1294,4.6824,,,-0.0008,11.102955,11.10315865,27.14774648,27.13891663,1498.614516,1498.601582,88.7575705,243.5304619,88.75753631,0,-0.192,0
TC24015_015,U,1812.229,252.36,249.99,11.135,11.1351,3.978685,3.977554,35.50198789,35.49061685,2.3471,243.8848626,2.3446,4.9792,0.0513,0.1294,4.682,,,0.0006,11.10338111,11.10348498,27.14771374,27.13883759,1498.612481,1498.599098,88.8934849,243.901911,88.89346721,0,-0.424,0
TC24015_015,U,1812.729,252.066,249.698,11.1352,11.1354,3.978698,3.977576,35.50205656,35.49067887,2.3473,243.8523857,2.3446,4.9792,0.0511,0.1294,4.6824,,,0.0004,11.10361798,11.10382166,27.14772375,27.13882411,1498.608407,1498.595365,88.8820633,243.8688766,88.88202808,0,-0.588,0
TC24015_015,U,1813.229,251.781,249.409,11.1356,11.1356,3.978739,3.977604,35.5022075,35.49089305,2.3471,243.6204386,2.3444,4.9792,0.0515,0.1303,4.6817,,,-0.0004,11.10405331,11.10405733,27.14776142,27.13894768,1498.605278,1498.591616,88.79835926,243.6379463,88.79835926,0,-0.57,0
TC24015_015,U,1813.729,251.578,249.202,11.1357,11.1356,3.978739,3.977594,35.50220216,35.49088441,2.3475,243.957775,2.344,4.9792,0.0515,0.1306,4.6807,,,0.0008,11.10417885,11.10408305,27.14773421,27.13893623,1498.602269,1498.588254,88.92150223,243.9758784,88.92152001,0,-0.406,0
TC24015_015,U,1814.229,251.488,249.114,11.1357,11.1356,3.978732,3.977583,35.50217275,35.49081512,2.348,244.0696178,2.3443,4.8538,0.0509,0.13,4.6819,,,0.001,11.10419027,11.10409447,27.14770921,27.13888016,1498.600748,1498.586685,88.96225181,244.0877916,88.96226968,0,-0.18,0
TC24015_015,U,1814.729,251.512,249.138,11.1357,11.1356,3.978734,3.977591,35.50218192,35.4908841,2.3477,243.6423001,2.3445,4.6753,0.0507,0.1294,4.682,,,-0.0006,11.10418722,11.10409141,27.14771691,27.13893446,1498.601155,1498.587164,88.80650163,243.6603476,88.80651882,0,0.048,0
TC24015_015,U,1815.229,251.658,249.28,11.1355,11.1355,3.978723,3.977578,35.50219959,35.49078541,2.3475,243.6700462,2.3443,4.9792,0.0514,0.1294,4.6823,,,-0.0004,11.10396908,11.10397313,27.14777071,27.13887929,1498.60289,1498.589107,88.8162481,243.6877118,88.8162481,0,0.292,0
TC24015_015,U,1815.729,251.911,249.537,11.1352,11.1354,3.978693,3.97758,35.50207625,35.49078826,2.3479,244.0239276,2.3447,4.9792,0.0514,0.1294,4.6817,,,0.0008,11.10363761,11.10384126,27.14773549,27.13890571,1498.605872,1498.592938,88.94459994,244.0402902,88.94456437,0,0.506,0
TC24015_015,U,1816.229,252.256,249.88,11.1351,11.1352,3.978708,3.977579,35.50216742,35.49081632,2.3476,243.655435,2.3452,4.9792,0.0514,0.1294,4.6813,,,-0.0006,11.10349405,11.1035979,27.14783286,27.13897224,1498.611329,1498.597971,88.81015062,243.6724379,88.81013343,0,0.69,0
TC24015_015,U,1816.729,252.6,250.232,11.135,11.1351,3.978718,3.977595,35.5022092,35.49091792,2.3476,243.812258,2.3449,4.9792,0.0513,0.1294,4.6814,,,0,11.10335063,11.10345447,27.14789173,27.1390777,1498.61671,1498.603424,88.86714618,243.8291784,88.86712873,0,0.688,0
TC24015_015,U,1817.229,252.871,250.507,11.1344,11.1344,3.978659,3.977524,35.50207792,35.49076327,2.3473,243.6388569,2.3447,4.9792,0.0517,0.1296,4.6815,,,-0.0006,11.10271742,11.10272146,27.14790569,27.13909176,1498.618935,1498.605271,88.8027388,243.6563664,88.8027388,0,0.542,0
TC24015_015,U,1817.729,253.04,250.669,11.134,11.1343,3.978635,3.977535,35.50214849,35.49089351,2.3469,243.5447956,2.3451,4.9792,0.0527,0.1306,4.6813,,,-0.0008,11.10229671,11.10260018,27.14803788,27.13921547,1498.620416,1498.60787,88.76774136,243.5605151,88.76769006,0,0.338,0
TC24015_015,U,1818.229,253.112,250.737,11.1346,11.1346,3.978675,3.977584,35.5019365,35.49106055,2.3463,243.3675436,2.3448,4.9792,0.0525,0.1306,4.6813,,,-0.0012,11.10288658,11.10289046,27.14776449,27.1392923,1498.623439,1498.610306,88.70414582,243.3843554,88.70414582,0,0.144,0
TC24015_015,U,1818.729,253.102,250.731,11.1349,11.1352,3.978709,3.977614,35.5019907,35.49078582,2.3459,243.4097923,2.3448,4.9792,0.0515,0.1294,4.6813,,,-0.0008,11.10318728,11.10349073,27.14775152,27.13896815,1498.624385,1498.6119,88.72014011,243.4254255,88.72008884,0,-0.02,0
TC24015_015,U,1819.229,253.031,250.655,11.1353,11.1353,3.978742,3.977631,35.50196589,35.49089075,2.3458,243.5379196,2.3445,4.9792,0.0513,0.1294,4.6813,,,-0.0002,11.10359556,11.10359951,27.14765725,27.13902991,1498.624577,1498.611203,88.76758035,243.5550512,88.76758035,0,-0.142,0
TC24015_015,U,1819.729,252.923,250.549,11.1352,11.1352,3.978736,3.97761,35.50205094,35.49082622,2.3465,244.0160978,2.3441,4.9792,0.0537,0.1294,4.6813,,,0.0014,11.1035094,11.1035134,27.14773931,27.13899545,1498.622548,1498.608994,88.94173176,244.0334949,88.94173176,0,-0.216,0
TC24015_015,U,1820.229,252.792,250.412,11.1353,11.1353,3.978728,3.977617,35.50193354,35.49085837,2.347,243.9805454,2.3435,4.9792,0.0541,0.1295,4.6815,,,0.001,11.10362586,11.1036298,27.14762649,27.13899913,1498.620592,1498.607218,88.92889555,243.9977081,88.92889555,0,-0.262,0
TC24015_015,U,1820.729,252.663,250.285,11.1354,11.1355,3.978749,3.97763,35.50210434,35.49085305,2.3461,243.1768378,2.3431,4.7384,0.0516,0.1285,4.6818,,,-0.0018,11.10374196,11.10384578,27.14773822,27.13895535,1498.619017,1498.605779,88.63623496,243.1936544,88.63621831,0,-0.258,0
TC24015_015,U,1821.229,252.523,250.159,11.1358,11.1357,3.978784,3.977649,35.50213042,35.49091248,2.3465,243.8544786,2.343,4.4254,0.0506,0.1282,4.6823,,,0.0008,11.10415896,11.10406314,27.14768199,27.13896175,1498.618131,1498.604237,88.88399922,243.8724197,88.884017,0,-0.28,0
TC24015_015,U,1821.729,252.336,249.96,11.1358,11.1358,3.978775,3.977651,35.50212459,35.49091991,2.3469,243.9015338,2.3437,4.9792,0.0514,0.1298,4.6819,,,0.0008,11.10418266,11.10418665,27.14767309,27.13894486,1498.615037,1498.601507,88.90114737,243.9188916,88.90114737,0,-0.374,0
TC24015_015,U,1822.229,252.167,249.8,11.1358,11.1358,3.978774,3.97766,35.50219043,35.49108541,2.3471,243.825492,2.3442,4.9792,0.0513,0.1306,4.6818,,,0.0004,11.10420405,11.104208,27.14772045,27.13906986,1498.612327,1498.598917,88.8734676,243.84269,88.8734676,0,-0.338,0
TC24015_015,U,1822.729,252.002,249.63,11.1359,11.1358,3.97877,3.977634,35.50212817,35.49090023,2.3472,243.7845709,2.3433,4.9792,0.0521,0.1306,4.6813,,,0.0002,11.1043248,11.10422897,27.14764979,27.13892177,1498.609876,1498.595969,88.85870538,243.8025217,88.8587229,0,-0.33,0
TC24015_015,U,1823.229,251.857,249.485,11.1357,11.1357,3.978751,3.977622,35.50219662,35.49094202,2.3472,243.7325587,2.3437,4.9792,0.0525,0.1306,4.6813,,,0,11.10414351,11.1041475,27.14773639,27.13896927,1498.606868,1498.593278,88.83940878,243.7499818,88.83940878,0,-0.29,0
TC24015_015,U,1823.729,251.77,249.395,11.1355,11.1357,3.978737,3.977609,35.50228891,35.49085145,2.3471,243.669096,2.3441,4.9791,0.0517,0.1302,4.6815,,,-0.0002,11.10395486,11.10415855,27.1478429,27.1388967,1498.604847,1498.591732,88.81595214,243.6856684,88.81591745,0,-0.174,0
TC24015_015,U,1824.229,251.747,249.375,11.1356,11.1358,3.978726,3.977609,35.50209316,35.49076539,2.347,243.654919,2.3443,4.9792,0.0513,0.1294,4.6814,,,-0.0002,11.10405766,11.10426132,27.14767155,27.1388108,1498.604579,1498.591597,88.81086268,243.6713206,88.81082798,0,-0.046,0
TC24015_015,U,1824.729,251.81,249.431,11.1356,11.1357,3.978743,3.977618,35.50223437,35.49092322,2.347,243.7052024,2.3444,4.9792,0.0513,0.1295,4.6813,,,0,11.10404963,11.10415346,27.14778302,27.13895354,1498.605789,1498.592479,88.82927037,243.7221461,88.82925293,0,0.126,0
TC24015_015,U,1825.229,251.963,249.591,11.1355,11.1357,3.978748,3.977609,35.50231198,35.49076489,2.3473,243.895672,2.3444,4.9792,0.0511,0.1294,4.6808,,,0.0006,11.1039304,11.10413414,27.14786536,27.13883376,1498.608061,1498.594814,88.89855079,243.9124279,88.8985154,0,0.306,0
TC24015_015,U,1825.729,252.206,249.828,11.1355,11.1358,3.978737,3.977635,35.50209331,35.49081871,2.3471,243.6342834,2.3443,4.709,0.0508,0.1294,4.681,,,-0.0004,11.10389968,11.10420315,27.14770068,27.13886301,1498.611808,1498.599239,88.80315281,243.6500375,88.80310101,0,0.486,0
TC24015_015,U,1826.229,252.493,250.122,11.1353,11.1358,3.978746,3.977654,35.50224711,35.4908794,2.3476,244.0500517,2.3442,4.9821,0.0513,0.1294,4.6811,,,0.001,11.10366363,11.10416677,27.1478638,27.13891696,1498.616035,1498.60405,88.95440719,244.0648387,88.95431783,0,0.574,0
TC24015_015,U,1826.729,252.749,250.38,11.1352,11.1356,3.97875,3.977644,35.50226855,35.49085767,2.3477,243.8774185,2.3442,4.9792,0.0513,0.1294,4.6808,,,0.0002,11.10353137,11.10393471,27.14790478,27.13894263,1498.619938,1498.607553,88.89130724,243.892832,88.89123711,0,0.512,0
TC24015_015,U,1827.229,252.925,250.555,11.1351,11.1354,3.978731,3.977651,35.5020966,35.49104127,2.347,243.4026092,2.3445,4.9792,0.0514,0.1295,4.6811,,,-0.0014,11.10340931,11.10371271,27.14779325,27.13912638,1498.622288,1498.609983,88.71795805,243.4180128,88.71790753,0,0.352,0
TC24015_015,U,1827.729,253.013,250.64,11.1354,11.1353,3.978764,3.977639,35.50209688,35.49097857,2.3459,243.0640257,2.3443,4.9792,0.0513,0.1294,4.6811,,,-0.0022,11.10369761,11.10360176,27.14774054,27.1390979,1498.624786,1498.611012,88.59511155,243.0817515,88.59512803,0,0.176,0
TC24015_015,U,1828.229,253.018,250.641,11.1357,11.1358,3.978783,3.977681,35.50199482,35.49091311,2.3453,243.226291,2.3448,4.9792,0.0516,0.1296,4.6813,,,-0.0012,11.10399647,11.10410024,27.14760619,27.13895543,1498.625791,1498.612757,88.65476286,243.2428483,88.65474595,0,0.01,0
TC24015_015,U,1828.729,252.946,250.576,11.1355,11.1358,3.978767,3.977665,35.50206043,35.4907859,2.3458,243.8254843,2.3449,4.9792,0.0512,0.1294,4.6813,,,0.001,11.10380593,11.10410941,27.14769227,27.13885466,1498.623984,1498.611415,88.87282577,243.8412459,88.8727722,0,-0.144,0
TC24015_015,U,1829.229,252.811,250.435,11.1353,11.1356,3.97874,3.977646,35.50204464,35.4908498,2.3463,243.888506,2.3442,4.9792,0.0511,0.1295,4.6811,,,0.001,11.10362341,11.10392685,27.14771348,27.13893794,1498.62104,1498.608567,88.89541069,243.9041483,88.89535711,0,-0.27,0
TC24015_015,U,1829.729,252.649,250.276,11.1354,11.1356,3.97875,3.977644,35.50212059,35.49090251,2.3471,244.1341888,2.3431,4.9792,0.0514,0.1294,4.6813,,,0.0016,11.10374373,11.10394736,27.14775055,27.13897523,1498.618806,1498.605956,88.98519182,244.1504486,88.98515556,0,-0.324,0
TC24015_015,U,1830.229,252.497,250.117,11.1357,11.1358,3.978776,3.97764,35.50215874,35.49073805,2.3477,244.1098216,2.3425,4.9792,0.0515,0.1295,4.6812,,,0.0012,11.10406243,11.10416631,27.14772177,27.13880695,1498.617388,1498.603945,88.97689797,244.1269619,88.97688001,0,-0.304,0
TC24015_015,U,1830.729,252.383,250.005,11.1358,11.1358,3.97877,3.977649,35.50205366,35.49087889,2.3473,243.5673898,2.343,4.9792,0.0513,0.1295,4.6812,,,-0.0008,11.10417673,11.10418071,27.14761893,27.13891401,1498.615727,1498.602233,88.77931318,243.5846775,88.77931318,0,-0.228,0
TC24015_015,U,1831.229,252.302,249.93,11.1357,11.1358,3.978765,3.977653,35.50213656,35.49095509,2.3474,243.8213666,2.3435,4.9792,0.0517,0.1294,4.6806,,,0.0002,11.10408714,11.10419094,27.14769995,27.13897148,1498.614142,1498.600988,88.87174495,243.8381173,88.87172743,0,-0.162,0
TC24015_015,U,1831.729,252.259,249.884,11.1359,11.1357,3.978793,3.977634,35.50224216,35.49088135,2.3466,243.2760089,2.3443,4.9792,0.0509,0.1294,4.6808,,,-0.0016,11.10429219,11.1040966,27.14774456,27.13893136,1498.614256,1498.599841,88.67340035,243.2946876,88.67343384,0,-0.086,0
TC24015_015,U,1832.229,252.238,249.868,11.1357,11.1358,3.978762,3.97765,35.50213536,35.49095389,2.3473,244.0975749,2.3449,4.1432,0.0501,0.1299,4.6813,,,0.0014,11.10409525,11.10419905,27.14769753,27.13896906,1498.613084,1498.59993,88.97242092,244.1143433,88.97240288,0,-0.042,0
TC24015_015,U,1832.729,252.231,249.854,11.1356,11.1358,3.978751,3.977649,35.50212526,35.49094706,2.3474,243.8197566,2.3445,4.9822,0.0513,0.1306,4.6811,,,0.0002,11.10399633,11.10419994,27.14770782,27.13896357,1498.612608,1498.599806,88.8709632,243.8359368,88.87092815,0,-0.014,0
TC24015_015,U,1833.229,252.216,249.848,11.1356,11.1358,3.978749,3.977638,35.50211205,35.49084413,2.3475,243.8325206,2.3446,4.9792,0.0512,0.1304,4.6812,,,0.0002,11.10399823,11.10420188,27.14769718,27.13888305,1498.612344,1498.599434,88.87560814,243.8488406,88.87557308,0,-0.03,0
TC24015_015,U,1833.729,252.193,249.827,11.1355,11.1357,3.978735,3.977642,35.50207921,35.4909907,2.3473,243.6603179,2.3438,4.9792,0.0514,0.1294,4.6824,,,-0.0004,11.10390134,11.10410492,27.14768938,27.13901501,1498.611576,1498.598883,88.81263428,243.6763501,88.81259974,0,-0.046,0
TC24015_015,U,1834.229,252.135,249.765,11.1354,11.1357,3.978729,3.97763,35.50214182,35.49089709,2.3476,243.9414389,2.3445,4.9792,0.0512,0.1293,4.6819,,,0.0006,11.10380884,11.1041123,27.14775513,27.13894074,1498.610346,1498.597813,88.91494781,243.9571632,88.91489472,0,-0.116,0
TC24015_015,U,1834.729,252.062,249.692,11.1351,11.1355,3.978702,3.977607,35.50219464,35.49089331,2.3475,243.7333344,2.3446,4.9792,0.0514,0.1282,4.6811,,,-0.0002,11.10351862,11.10392191,27.14784954,27.13897274,1498.608159,1498.595906,88.83855959,243.748571,88.83849017,0,-0.146,0
TC24015_015,U,1835.229,252.035,249.66,11.1347,11.1353,3.978668,3.977602,35.50225344,35.49104833,2.3478,243.96855,2.3447,4.83,0.0508,0.1283,4.6819,,,0.0006,11.10312274,11.10372564,27.14796801,27.13912951,1498.606391,1498.594951,88.92357212,243.9825163,88.92346592,0,-0.054,0
TC24015_015,U,1835.729,252.062,249.691,11.135,11.1353,3.978691,3.977582,35.50218139,35.49083685,2.348,243.945647,2.3445,4.6234,0.0507,0.1306,4.6824,,,0.0004,11.1034188,11.10372229,27.14785755,27.1389654,1498.607795,1498.595141,88.91574944,243.961527,88.91569659,0,0.054,0
TC24015_015,U,1836.229,252.118,249.746,11.1351,11.135,3.978692,3.977548,35.50206982,35.49076194,2.3484,244.0969424,2.3448,4.9792,0.0516,0.1307,4.6802,,,0.0008,11.10351157,11.10341576,27.14775362,27.13896331,1498.608933,1498.59493,88.97102082,244.1150409,88.97103861,0,0.112,0
TC24015_015,U,1836.729,252.205,249.83,11.1346,11.135,3.978651,3.977567,35.50210411,35.49091233,2.3485,243.9699176,2.3447,4.9792,0.0524,0.1295,4.6801,,,0.0002,11.10300143,11.10340469,27.14787396,27.13908248,1498.608669,1498.596548,88.92379759,243.9849974,88.92372744,0,0.174,0
TC24015_015,U,1837.229,252.311,249.944,11.1345,11.1348,3.978634,3.977541,35.5019835,35.49079836,2.3483,243.8018208,2.345,3.9369,0.0513,0.1294,4.6802,,,-0.0004,11.10288823,11.10319166,27.14780079,27.13903281,1498.609924,1498.597463,88.86227195,243.8174474,88.86222011,0,0.212,0
TC24015_015,U,1837.729,252.396,250.016,11.1345,11.1344,3.978643,3.977505,35.50203509,35.49078689,2.3481,243.7779488,2.3452,4.9822,0.0517,0.1294,4.6808,,,-0.0004,11.10287744,11.10278162,27.14784296,27.13909912,1498.61139,1498.597459,88.85360004,243.7959299,88.85361731,0,0.17,0
TC24015_015,U,1838.229,252.491,250.125,11.1345,11.1345,3.978639,3.97751,35.50195259,35.49069775,2.3472,243.3221279,2.3456,4.9792,0.0512,0.1294,4.6813,,,-0.0018,11.10286543,11.10286944,27.14778091,27.13901357,1498.612859,1498.599268,88.68741336,243.3395222,88.68741336,0,0.19,0
TC24015_015,U,1838.729,252.495,250.125,11.1344,11.1345,3.978637,3.977516,35.50202727,35.49075576,2.3465,243.3273908,2.3457,4.9792,0.0513,0.1287,4.6821,,,-0.0014,11.10276508,11.10286891,27.14785749,27.13905886,1498.612666,1498.599404,88.68918552,243.3442488,88.68916868,0,0.008,0
TC24015_015,U,1839.229,252.444,250.083,11.1345,11.1345,3.978638,3.977511,35.50196371,35.49072879,2.3467,243.7889242,2.3455,4.9792,0.0516,0.1282,4.6821,,,0.0004,11.10287138,11.10287538,27.14778847,27.13903666,1498.612096,1498.598529,88.85756014,243.8063209,88.85756014,0,-0.102,0
TC24015_015,U,1839.729,252.317,249.944,11.1344,11.1347,3.978638,3.977521,35.50211709,35.49069268,2.3464,243.5028541,2.3453,4.9792,0.0513,0.1288,4.6813,,,-0.0006,11.1027876,11.10309112,27.14792332,27.13896894,1498.609836,1498.597086,88.75318988,243.5188322,88.75313835,0,-0.254,0
TC24015_015,U,1840.229,252.175,249.808,11.1345,11.1345,3.978624,3.977493,35.50194481,35.49067,2.3464,243.6438866,2.3444,4.9674,0.0515,0.1294,4.6816,,,0,11.10290547,11.10290948,27.1477675,27.13898461,1498.607633,1498.594018,88.80468535,243.6613347,88.80468535,0,-0.284,0
TC24015_015,U,1840.729,252.009,249.64,11.1346,11.1345,3.978621,3.977499,35.50189297,35.49080426,2.3464,243.6382805,2.3437,4.9526,0.0514,0.1298,4.6815,,,0,11.10302634,11.10293046,27.14770493,27.13908534,1498.605178,1498.591439,88.80280116,243.656005,88.80281859,0,-0.332,0
TC24015_015,U,1841.229,251.836,249.464,11.1348,11.1348,3.978646,3.977519,35.50202699,35.49079209,2.3468,243.8786791,2.3439,4.9792,0.0513,0.1306,4.6821,,,0.0008,11.10324785,11.10325184,27.14776866,27.13901687,1498.603181,1498.589614,88.890876,243.8960822,88.890876,0,-0.346,0
TC24015_015,U,1841.729,251.716,249.348,11.1349,11.1349,3.978647,3.977521,35.50199438,35.49076946,2.3471,243.8655119,2.3436,4.9792,0.0516,0.1303,4.6819,,,0.0006,11.10336288,11.10336687,27.14772215,27.13897814,1498.601509,1498.587954,88.88624687,243.8828986,88.88624687,0,-0.24,0
TC24015_015,U,1842.229,251.608,249.24,11.1352,11.135,3.978673,3.97753,35.5020128,35.49081124,2.347,243.6530138,2.3436,4.9792,0.0513,0.1294,4.681,,,-0.0002,11.10367602,11.10348035,27.14767901,27.13898985,1498.600794,1498.58657,88.80936931,243.6714783,88.809404,0,-0.216,0
TC24015_015,U,1842.729,251.553,249.182,11.1351,11.1349,3.978677,3.977521,35.50217376,35.49084257,2.3463,243.2678537,2.3436,4.9792,0.0515,0.1294,4.6806,,,-0.0014,11.10358311,11.10338749,27.14782144,27.1390313,1498.599732,1498.585352,88.66888439,243.2864866,88.66891804,0,-0.11,0
TC24015_015,U,1843.229,251.572,249.203,11.1351,11.135,3.97867,3.977516,35.50209545,35.49068783,2.3462,243.5466931,2.344,4.9792,0.0514,0.1295,4.6801,,,-0.0002,11.10358073,11.10348496,27.14776088,27.13889288,1498.599951,1498.585827,88.77047463,243.564904,88.77049197,0,0.038,0
TC24015_015,U,1843.729,251.642,249.266,11.1352,11.1349,3.978689,3.977534,35.50215705,35.49093224,2.3459,243.4114592,2.3443,4.0831,0.0501,0.1294,4.681,,,-0.0006,11.10367166,11.10337618,27.14779217,27.13910322,1498.601529,1498.586929,88.72140605,243.4305039,88.72145755,0,0.14,0
TC24015_015,U,1844.229,251.798,249.432,11.1354,11.1351,3.978702,3.977558,35.50202384,35.49090877,2.3462,243.746316,2.3442,4.982,0.0514,0.1282,4.6813,,,0.0006,11.10385158,11.10355607,27.14765539,27.13905192,1498.60464,1498.590173,88.84376033,243.7652211,88.84381338,0,0.312,0
TC24015_015,U,1844.729,251.931,249.563,11.135,11.1352,3.978678,3.977569,35.50211056,35.49086239,2.3452,242.9891746,2.3435,4.9792,0.0512,0.1282,4.6824,,,-0.002,11.10343542,11.10363906,27.14779932,27.13900057,1498.605547,1498.592661,88.56708499,243.0054127,88.56705187,0,0.266,0
TC24015_015,U,1845.229,252.028,249.67,11.1348,11.1351,3.978676,3.977569,35.50223992,35.49091527,2.3458,243.8493486,2.3434,4.9792,0.0513,0.1282,4.682,,,0.0012,11.10322345,11.10352693,27.147939,27.13906233,1498.606608,1498.593978,88.88030558,243.8651889,88.88025176,0,0.194,0
TC24015_015,U,1845.729,252.031,249.675,11.1347,11.135,3.978653,3.977555,35.5021057,35.49087074,2.3461,243.7441406,2.3431,4.9792,0.0511,0.1282,4.6815,,,0.0006,11.1031233,11.10342675,27.14785283,27.13904604,1498.606147,1498.593625,88.84169424,243.7598372,88.84164118,0,0.006,0
TC24015_015,U,1846.229,251.923,249.56,11.1349,11.1351,3.978647,3.977564,35.50190152,35.49091252,2.3466,243.9031473,2.3434,4.9792,0.0522,0.1282,4.6822,,,0.001,11.10333669,11.10354023,27.14765462,27.13905775,1498.604814,1498.592241,88.8999121,243.9190382,88.89987638,0,-0.216,0
TC24015_015,U,1846.729,251.729,249.382,11.1353,11.1352,3.978694,3.977556,35.50207145,35.4908234,2.3471,243.9606477,2.3424,4.9792,0.0529,0.1282,4.6822,,,0.001,11.10376049,11.10366466,27.1477092,27.1389655,1498.60321,1498.589279,88.92172091,243.9786436,88.92173877,0,-0.388,0
TC24015_015,U,1847.229,251.425,249.055,11.1353,11.1353,3.97868,3.977559,35.50206827,35.49089327,2.3471,243.7084782,2.343,4.9792,0.0517,0.129,4.6825,,,0,11.103799,11.10380296,27.14769965,27.13899453,1498.598188,1498.584694,88.82980532,243.7257764,88.82980532,0,-0.608,0
TC24015_015,U,1847.729,251.106,248.738,11.1354,11.1356,3.978679,3.97757,35.502105,35.49085686,2.3473,243.8215188,2.3433,4.9792,0.0513,0.1294,4.6821,,,0.0004,11.10393923,11.10414285,27.14770252,27.13890379,1498.593315,1498.580429,88.87121698,243.837807,88.87118177,0,-0.638,0
TC24015_015,U,1848.229,250.846,248.476,11.1356,11.1356,3.978686,3.977554,35.50209861,35.49081398,2.3483,244.3327601,2.3438,4.8565,0.0518,0.1295,4.6814,,,0.002,11.10417181,11.1041758,27.14765485,27.13886434,1498.589712,1498.576085,89.05793507,244.3502726,89.05793507,0,-0.52,0
TC24015_015,U,1848.729,250.72,248.35,11.1356,11.1356,3.978689,3.977558,35.50218505,35.49091036,2.3483,243.8432979,2.3443,4.6815,0.052,0.1294,4.6813,,,0,11.10418774,11.10419172,27.14771925,27.1389365,1498.587736,1498.574121,88.87957762,243.86076,88.87957762,0,-0.252,0
TC24015_015,U,1849.229,250.729,248.361,11.1356,11.1356,3.978691,3.977566,35.50220095,35.49098608,2.3485,243.9670436,2.3443,4.9792,0.0526,0.1299,4.6813,,,0.0004,11.10418659,11.10419056,27.14773185,27.13899569,1498.587904,1498.574361,88.92469124,243.9844218,88.92469124,0,0.018,0
TC24015_015,U,1849.729,250.871,248.502,11.1354,11.1355,3.978675,3.977549,35.50217056,35.4908493,2.3489,244.1225201,2.3445,4.9792,0.0526,0.1306,4.6824,,,0.0008,11.10396897,11.1040728,27.14774812,27.13891076,1498.589514,1498.576192,88.98096689,244.1395077,88.9809491,0,0.284,0
TC24015_015,U,1850.229,251.159,248.789,11.1353,11.1356,3.978695,3.97756,35.50233714,35.4907334,2.3487,243.8140352,2.3455,4.9792,0.0523,0.1299,4.6812,,,-0.0004,11.10383261,11.10413618,27.14790291,27.13880886,1498.594121,1498.581155,88.86843179,243.8303108,88.86837997,0,0.576,0
TC24015_015,U,1850.729,251.529,249.161,11.1353,11.1355,3.978699,3.977573,35.50221102,35.49079343,2.3491,244.1698024,2.3455,4.9792,0.0513,0.1282,4.6789,,,0.0008,11.10378578,11.10398947,27.14781327,27.13888254,1498.600077,1498.586987,88.99803504,244.1863758,88.99799945,0,0.74,0
TC24015_015,U,1851.229,251.899,249.547,11.135,11.1352,3.97868,3.977562,35.50214485,35.49080697,2.3487,243.7417377,2.3457,4.9792,0.0515,0.1284,4.6803,,,-0.0008,11.10343947,11.10364313,27.14782529,27.13895665,1498.60506,1498.592066,88.84140593,243.7581623,88.84137172,0,0.74,0
TC24015_015,U,1851.729,252.176,249.819,11.1349,11.1346,3.978688,3.977536,35.50219675,35.49100182,2.3482,243.6361597,2.3462,4.9792,0.051,0.1294,4.6813,,,-0.001,11.10330453,11.10300905,27.14789049,27.1392248,1498.609347,1498.594783,88.8027647,243.6551745,88.80281576,0,0.554,0
TC24015_015,U,1852.229,252.289,249.935,11.135,11.135,3.978699,3.977555,35.50215931,35.49075503,2.3487,244.1908519,2.3459,4.9792,0.0513,0.1294,4.6813,,,0.001,11.10339005,11.1033941,27.14784562,27.1389619,1498.611516,1498.597744,89.00511172,244.20854,89.00511172,0,0.226,0
TC24015_015,U,1852.729,252.258,249.896,11.1352,11.1353,3.978702,3.977612,35.5020103,35.49104801,2.348,243.5137356,2.3463,4.9792,0.0514,0.1294,4.6815,,,-0.0014,11.10359367,11.10369739,27.14769219,27.13913444,1498.611521,1498.598632,88.75860221,243.5301281,88.75858537,0,-0.062,0
TC24015_015,U,1853.229,252.114,249.747,11.1354,11.1355,3.978723,3.977614,35.50209143,35.49093977,2.3483,244.0333144,2.3459,4.9792,0.0513,0.1295,4.6822,,,0.0006,11.10381152,11.10391531,27.14771539,27.13901014,1498.609939,1498.596821,88.94840731,244.0500331,88.94838961,0,-0.288,0
